user_id,created_at,location,favorite_count,retweet_count,text
chanessada,Tue Nov 29 01:11:37 +0000 2016,,0,0,RT @nattaboat: White House ดนตรีที่จะทำให้เราย้อนวัยไปถึงตอนเราเด็ก ๆ โคตรดี แนวเพลงแบบสไตล์ polycat https://t.co/jDnG9uUSUy
Brooke121216,Tue Nov 29 01:11:37 +0000 2016,"Potsdam, NY",0,0,Why is the entire male population FILLED WITH FUCKING IDIOTS!?
Onticafe,Tue Nov 29 01:11:37 +0000 2016,,0,0,Female Orgasm Pills? Yes Please! https://t.co/G3z1xulZoz https://t.co/WEYOb6Ikxk
M_Amis3,Tue Nov 29 01:11:37 +0000 2016,"Norwich, England",0,0,@CanipaShow See. I've never managed to get that into it. I think I'm just too stuck on the first ED if the Black and White anime.
FLOWERYMIN,Tue Nov 29 01:11:37 +0000 2016,,0,0,black https://t.co/SUr8GHoMfo
exolover_88,Tue Nov 29 01:11:37 +0000 2016,,0,0,RT @allkpop: Black Pink is currently filming 'Running Man'! https://t.co/wF8AsPsCIW https://t.co/pKwMfMiXXF
LLRLL__,Tue Nov 29 01:11:37 +0000 2016,اللهم ارحم راشد الشهواني ,0,0,"اللهم صل وسلم على نبينا محمد
♻️ https://t.co/0aqGVjaksz"
SaribSultan,Tue Nov 29 01:11:37 +0000 2016,"Houston, TX",0,0,"RT @cmclymer: If his name were Billy Joe Bob, they'd say ""troubled young man acting alone.""

But it's Abdul Razak Ali Artan, so it's a Musl…"
Araya_Hope____,Tue Nov 29 01:11:37 +0000 2016,ღErotic Cityღ,0,0,"I can see the creep squad gaining a new member, White Chocolate. #LHHNY"
SomePeculiar,Tue Nov 29 01:11:37 +0000 2016,Elusive,0,0,RT @girlswithtoys: When Dylann Roof went on his shooting rampage did all white people renounce and apologize for his behavior?
Jon2Lundgren,Tue Nov 29 01:11:37 +0000 2016,,0,0,"RT @cat_1012000: hahaha BIGOT, RACIST @TheLiePolitic What are the other BUZZ words? I cant keep track of them all..  @joebennett4321 @tariq…"
nahallacesylahc,Tue Nov 29 01:11:37 +0000 2016,on the floor. ohigho.,0,0,"RT @Complex: Kodak Black is out of jail in Florida, but still faces charges in SC. https://t.co/tvPrOSzvj8 https://t.co/lvwATtMK5h"
IDiamondJackson,Tue Nov 29 01:11:37 +0000 2016,,0,0,"Watch lesbian movie: https://t.co/ZlhM4DwvhO
Shaved Ebony Diamond Jackson with Outie Belly Button https://t.co/XAJLVp3U3x"
m_e12334,Tue Nov 29 01:11:37 +0000 2016,تحت اقدام امي,0,0,"أعوذ بكلمات الله التامات من شر ما خلق
♻️ https://t.co/YAwcqlQuFH"
Charles_S_Viar,Tue Nov 29 01:11:37 +0000 2016,"Washington, DC",0,0,"@rtoberl Don't be silly. The terrorist attack was clearly motivated by white racism, Christianity and guns!"
lunkyee,Tue Nov 29 01:11:37 +0000 2016,,0,0,"RT @YGSTAN_TH: #BLACKPINK - Best New Female Artist
30 ล้านโหวตแตกเรียบร้อยแล้วค่ะ❗️ https://t.co/ZiZuv3sPwY"
Belesima1,Tue Nov 29 01:11:37 +0000 2016,,0,0,Lmaoo https://t.co/WW0vXbe9tc
murphy13272,Tue Nov 29 01:11:37 +0000 2016,,0,0,"RT @PrisonPlanet: A Somali Muslim ""refugee"" goes on an ISIS-inspired rampage.

First thing leftists worried about is ""the Somali community""."
elliedaley_x,Tue Nov 29 01:11:37 +0000 2016,Wonderland ✨,0,0,RT @BeyonceCapital: Lemonade has been named the best album of the year by Rolling Stone. It's the first time an album by a black female… 
heckdeep,Tue Nov 29 01:11:37 +0000 2016,dan nicky your bobbie s,0,0,"RT @stevemorris__: Relative: Hi! How are you
Me: Hillary Rodham Clinton won more votes than any white man in American history."
rojeanneparker,Tue Nov 29 01:11:37 +0000 2016,sherlockent;vocal agent,0,0,RT @ManuBlackVIP: / aggressively cropping out the white borders / https://t.co/OWTwPZ8Gn6
304TheRevTJ,Tue Nov 29 01:11:38 +0000 2016,"Bowie, Maryland ",0,0,"RT @ChrisJZullo: You win the war against terrorism by having the moderate Muslim majority fight extremists, not blame their religion #OSUAt…"
IjeomaOluo,Tue Nov 29 01:11:37 +0000 2016,"Seattle, WA",0,0,"RT @ZachStafford: ""What do you have to lose?"" - Donald Trump to black people before election.  

I guess ""everything"" was the answer… "
queenieswand,Tue Nov 29 01:11:38 +0000 2016,//the// gc,0,0,RT @miss_victoriaxo: And this why i can't stand white bitches sometimes... https://t.co/yPkFErn5bc
myhouseahohouse,Tue Nov 29 01:11:38 +0000 2016,on plane going somewhere,0,0,RT @Feds_watching_: Lmaoooo https://t.co/kTnQMIEG2s
JoLynneO,Tue Nov 29 01:11:38 +0000 2016,,0,0,I get why women hate men the same way that POC hate white people. How can you possibly like anyone who trivializes your worth?
Ancelothe,Tue Nov 29 01:11:38 +0000 2016,,0,0,Melhor resposta. https://t.co/w8zNDvI2Ej
8an_Wiley,Tue Nov 29 01:11:38 +0000 2016,,0,0,"Dandy Mott
-definitely would've gone to John Carroll 
-is the only person to befriend a clown
-racist
-center part,… https://t.co/zHZxaPDZNT"
ezzstylo95,Tue Nov 29 01:11:38 +0000 2016,KMP➡UTeM,0,0,RT @iniapexlah: Selamat pagi semua! Dah makan daging saudara sendiri belum? Sesungguhnya korang lebih black metal daripada black metal itu…
_mateusamorim1,Tue Nov 29 01:11:38 +0000 2016,Bhte,0,0,@pachecobh1 😂😂😂. Nmrl e os que CV fiado sempre pede moral né mano kkk
DaveHageman77,Tue Nov 29 01:11:38 +0000 2016,"Lynchburg, VA",0,0,"Presiding over a corrupt, sexual assault factory gets you a high paying job a America's preeminent ""Christian"" univ… https://t.co/Vz6gZL7nVA"
m_e12334,Tue Nov 29 01:11:38 +0000 2016,تحت اقدام امي,0,0,"أعوذ بكلمات الله التامات من شر ما خلق
♻️ https://t.co/SU7PYm2IWD"
6GODLAUR,Tue Nov 29 01:11:38 +0000 2016,,0,0,this is gay i love it https://t.co/WPM1LrRg8B
Swag_kid10,Tue Nov 29 01:11:38 +0000 2016,,0,0,RT @lifegoals: Glossy black never fails 😈 https://t.co/QkMQUs0Kpx
RodniTheRiveter,Tue Nov 29 01:11:38 +0000 2016,"Philadelphia, PA",0,0,RT @di_m_ex: I hope you find the husband you are fishing for with these tweets sis https://t.co/Mxnf5QI2Tw
groworx,Tue Nov 29 01:11:38 +0000 2016,,0,0,"RT @sandiv11: Mr Trump can return all refugees Obama brought here with EO, he can then give their free housing and benefits to ou… "
BeefandMeat,Tue Nov 29 01:11:38 +0000 2016,"Milano, Lombardia",0,0,#bear #gaybear #muscle #muscledad #daddies #chubby #gay #sexy https://t.co/RjHNxbKgOF
kaushiki_b,Tue Nov 29 01:11:38 +0000 2016,"Toronto, ON",0,0,RT @AriBerman: Trump's top advisor literally wants to take America back to time when only white male property owners could vote https://t.c…
Live_Slow1012,Tue Nov 29 01:11:38 +0000 2016,"Lafayette, LA",0,0,RT @CannibalAUX: RT @peaceloveenemy A black man cannot oppress a black woman https://t.co/rKhLVyX5gM
John_Nierh,Tue Nov 29 01:11:38 +0000 2016,,0,0,Drake and Rihanna skipped the Black Friday madness for a trip to Abu Dhabi! https://t.co/bTHHrdVY0S https://t.co/b9dfr97nrG
nfscapecod,Tue Nov 29 01:11:38 +0000 2016,,0,0,"RT @StillLes4Hill: UPDATE—@KellyannePolls &amp; Trump lie way into PEOTUS, but sexist Trump gives all top jobs to white men. KP goes ""rogu… "
LindaTyler10,Tue Nov 29 01:11:38 +0000 2016,"Cut and Shoot, Texas",0,0,"RT @NotShaunKing_: Islamic countries TODAY where being gay is punishable by DEATH:

Iran
Sudan
Somalia
Saudi Arabia
Yemen
Afghanistan

""Rel…"
j0hunna,Tue Nov 29 01:11:38 +0000 2016,,0,0,RT @saintdyana: Lmfao @ y'all still thinking black women are obligated to date black men only. Pls get lost with that shit. https://t.co/xB…
arianawatsxn,Tue Nov 29 01:11:38 +0000 2016,"Paducah, KY",0,0,"RT @wakzfresh: Every girl has a male friend who is just a friend, but the whole universe thinks that he is not just a friend."
softhighss,Tue Nov 29 01:11:38 +0000 2016,sad,0,0,"RT @GayUpdateBot: Gay Update: I'm currently feeling really, and I mean REALLY gay."
PTVSALES,Tue Nov 29 01:11:38 +0000 2016,"Ikeja, Lagos",0,0,"#PTVSALES: BT2045 Bluetooth Headset -Black -  • Easy to use, wear and... https://t.co/1pCLMuti3d"
aassa1331,Tue Nov 29 01:11:38 +0000 2016,,0,0,"أعوذ بكلمات الله التامات من شر ما خلق
♻️ https://t.co/RRJjO7V50H"
midgetnazgul,Tue Nov 29 01:11:38 +0000 2016,"not the tundra, thank god",0,0,Gay Mice
NotAnotherNick,Tue Nov 29 01:11:38 +0000 2016,Minnie's Haberdashery,0,0,Like? No one could have just knocked on the window? https://t.co/iezAWytylv
VicenteG0rd07,Tue Nov 29 01:11:38 +0000 2016,,0,0,RT @footlocker: The Triple Black @adidas Ultra Boost Uncaged arrives in stores and online Saturday. | Stores:… 
bleckapls,Tue Nov 29 01:11:38 +0000 2016,cash in hand,0,0,Yup https://t.co/BSOFnjpdnX
EbzOnHerDCish,Tue Nov 29 01:11:38 +0000 2016,SW (so long Southside) D.C.,0,0,Lil B *sighs* #LHHNY there's so many okay looking white boys in fitted caps in NYC ... find your own.
isaacsuvari,Tue Nov 29 01:11:38 +0000 2016,"Texas, USA",0,0,RT @QueenNeyde: Have u ever seen a gay person?
jimwillard_2009,Tue Nov 29 01:11:38 +0000 2016,"Michigan, USA",0,0,"RT @hectormorenco: Today's #OSU knife attack is second knife attack in Columbus, OH this year by a Muslim refugee. Scores of killings natio…"
mngrandma2,Tue Nov 29 01:11:38 +0000 2016,#IMWITHHER,0,0,"RT @Greg_Palast: About 50,000 people lost their votes in Michigan because they were accused of potentially voting twice—that’s ten t… "
DesireeSeattle,Tue Nov 29 01:11:38 +0000 2016,,0,0,@YahooNews @colincampbell I get scared to pay in public as a christian at times.. I have never thought to MURDER others over my fear.
fernanda_24680,Tue Nov 29 01:11:39 +0000 2016,,0,0,"RT @Camilabrasiler4: Chama a Little Mix pra fazer uns Black Magic pra nao ter beijo

 #BadThingsVideo"
rbcrilaf,Tue Nov 29 01:11:38 +0000 2016,,0,0,Gay cumshots big black cock movies Cam Casey's Wild Ride https://t.co/EIYdg4bfXL
wantstefani,Tue Nov 29 01:11:39 +0000 2016,rio grande do sul,0,0,RT @fe_rezend: Quem acha que gay é escandaloso nunca viu hétero levantando mais de 5kg na academia
thenotesport,Tue Nov 29 01:11:39 +0000 2016,,0,0,RT @woke8yearold: The Ohio State story is such a narrative violation. A Muslim refugee attacks people with a knife and gets stopped by a go…
SteveAvaya,Tue Nov 29 01:11:39 +0000 2016,"Boston, MA",0,0,Generations #iphonephotography @ Yankee Candle South Deerfield https://t.co/xxWPFAvTs3
shaye_wilson,Tue Nov 29 01:11:38 +0000 2016,,0,0,RT @iamKingWhimseyF: Tell the black Somalian guy to stop attempting to kill people with a car and knife then.. https://t.co/DQDRcHzk4o
HilkNatasha,Tue Nov 29 01:11:39 +0000 2016,,0,0,RT @Lexual__: Please white Jesus let me have a chance to rip into Ann Coulter in a debate on live tv just do me this one favor https://t.co…
daaniellag,Tue Nov 29 01:11:39 +0000 2016,,0,0,RT @miss_victoriaxo: And this why i can't stand white bitches sometimes... https://t.co/yPkFErn5bc
Sunkissed305,Tue Nov 29 01:11:38 +0000 2016,Garden of Arden ,0,0,"RT @CinderRello: SWEAR! Bc I will only face ain't tiny manslaughter charge. If a nigga gay, I'm facing a SLEW of murder charges https://t.c…"
astrologiclarry,Tue Nov 29 01:11:39 +0000 2016,argentina,0,0,RT @edsheeran: All this kerfuffle over a tattoo. If it was black and white saying a clever phrase in a language I can't speak no one would'…
munighahh,Tue Nov 29 01:11:39 +0000 2016,Hatimu,0,0,"RT @sfqomhz: Malaysians: ""Trump is racist!"" 
Also (some) Malaysians: https://t.co/irzemKlRVE"
camilarobaglio,Tue Nov 29 01:11:39 +0000 2016,Virreyes,0,0,"Emi, Male y Cami salvandome las noches desde 1810"
ironmanrobbie,Tue Nov 29 01:11:39 +0000 2016,Canada,0,0,"Great job Mr ""white cop""...plz keep shooting those Islamic terrorists...you have our complete blessing and support.  https://t.co/QhYjrMA7Rq"
kalsadun,Tue Nov 29 01:11:39 +0000 2016,,0,0,"أعوذ بكلمات الله التامات من شر ما خلق
♻️ https://t.co/rWssd8mMjc"
moster_tn,Tue Nov 29 01:11:39 +0000 2016,,0,0,"سبحان الله وبحمده عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته
♻️ https://t.co/6iKYfQO0QQ"
Alasscan_,Tue Nov 29 01:11:39 +0000 2016,,0,0,"RT @BethWeber1: I did some very hefty shopping on Black Friday - and not a dime to any store on the boycott list.
#GrabYourWallet https://t…"
dejavousagain,Tue Nov 29 01:11:39 +0000 2016,,0,0,"RT @VABVOX: Your man is selling a book trashing Clinton.
Your man thinks we don't talk enough about white men.
Your man forgets… "
GreatSportCard,Tue Nov 29 01:11:39 +0000 2016,,0,0,1911 Columbia College Rowing Crew Photo Regatta Race 11x17 New Print Vtg 1413 https://t.co/CQDrb0h5Jz https://t.co/z3N8Zd7Pqd
_Ju_Fe_,Tue Nov 29 01:11:39 +0000 2016,"Rio de Janeiro, Brasil",0,0,Arrumei ele hj velho kkk e baguncei
Mrs_Bafford,Tue Nov 29 01:11:39 +0000 2016,"Cleveland, OH",0,0,"RT @PrisonPlanet: As soon as I found out the attacker was a Muslim Somali immigrant, I knew white people &amp; Trump were to blame. https://t.c…"
corybthosaurus,Tue Nov 29 01:11:39 +0000 2016,THE PLANET EARTH.,0,0,RT @KurtBusiek: But it’s not 1963 any more. There’s no great virtue in hewing to historical demands of an era in which racism was so pervas…
i_Biebah,Tue Nov 29 01:11:39 +0000 2016,"Seoul, Republic of Korea",0,0,wow https://t.co/Xy1Dv0409h
Renatodooisbe,Tue Nov 29 01:11:39 +0000 2016,"Duque de Caxias, Brasil",0,0,"@ccinho10 meu vizinho que é o problema de ir kkkkk,.  Sabe como é ali ne tem que pedi permissão kkk"
ur_heef,Tue Nov 29 01:11:39 +0000 2016,Taif- Saudi Arabia,0,0,"اللهم صل وسلم على نبينا محمد
♻️ https://t.co/APQ29ynlxd"
dormerss,Tue Nov 29 01:11:39 +0000 2016,multifandom & nat dormer af ✨,0,0,RT @amyackcr: I AM SO GAY https://t.co/TvmpzeUbhk
royand69,Tue Nov 29 01:11:39 +0000 2016,Canada,0,0,RT @kdubrn: I'm pretty sure if YOUR kid was in line 2 be hacked to death with that knife you'd be calling that officer a hero.G… 
ryuutroll,Tue Nov 29 01:11:39 +0000 2016,Terra Brasilis ,0,0,@Silent0siris @Saberforge that's pretty awesome. That Black Lotus looks pretty dope too.
zulayyy_,Tue Nov 29 01:11:39 +0000 2016,,0,0,my mom is so hispanic she's really going to the super market to do groceries
Dprincessbury,Tue Nov 29 01:11:39 +0000 2016,,0,0,@chaseellison729 have you watched orange is the new black
belozerovzotik2,Tue Nov 29 01:11:39 +0000 2016,,0,0,#porn passionate bisexual male escort https://t.co/BMdIHLc8wL
FleaMarketEbay,Tue Nov 29 01:11:39 +0000 2016,United States,0,0,Check out Black Gatorade Lanyard - Gatorade with Lightning Bolt Repeated - Metal Clip #Gatorade https://t.co/80GXxwHhp6 via @eBay
iamjustbrittany,Tue Nov 29 01:11:39 +0000 2016,Somewhere Sitting Pretty,0,0,Nope she trying to get on that's all https://t.co/V0ThhscsRA
sniperwillies,Tue Nov 29 01:11:39 +0000 2016,,0,0,"RT @KurtSchlichter: Notice how the second they found out it was a Muslim without a gun, the story vanished &amp; tumbleweeds started rolling th…"
mknishh,Tue Nov 29 01:11:39 +0000 2016,norcal,0,0,"RT @lelyypop: ""Spread tity"" you mean how titties naturally are when there's is no bra supporting them? I swear boys have never se… "
Rabbit_Gunner,Tue Nov 29 01:11:39 +0000 2016,THAILAND,0,0,"RT @afcstuff: Emi Martinez: ""[Alexis'] labradors are male, mine is a female, so he's always asking when they're going to have pup… "
amandaquinn671,Tue Nov 29 01:11:39 +0000 2016,,0,0,"As soon as I found out the attacker was a Muslim Somali immigrant, I knew white people &amp; Trump were to blame. https://t.co/D5V0ehuuHR"
brokencool,Tue Nov 29 01:11:39 +0000 2016,"Toronto, Ontario",0,0,"RT @AndresWrites: Ladies and gentlemen, I present you with the moment when ""Black Beatles"" became more popular than ""The Beatles"" on… "
lvykzxwdsd4,Tue Nov 29 01:11:39 +0000 2016,,0,0,Teen emo gay boys porn In this sizzling vignette Jae Landen accuses https://t.co/9tu0CuFxSw
saiddibinga,Tue Nov 29 01:11:39 +0000 2016,The Hut,0,0,Hard to cry racism from others when we show it in our own communities. Yet people think they know your home better then you.
ReneeAllyssa,Tue Nov 29 01:11:39 +0000 2016,,0,0,RT @TheWorldStories: I want to visit the black beaches of Hawaii/Iceland💅 https://t.co/kgRIfdljXE
moonofspears,Tue Nov 29 01:11:39 +0000 2016,Brasil,0,0,I just voted for Britney Spears  to win Favorite Female Artist at People's Choice Awards 2017! Cast your vote: https://t.co/bBi4VF2Biq #PCAs
llama_47,Tue Nov 29 01:11:39 +0000 2016,,0,0,This first dude is off the blow heavy https://t.co/8o6cRjSC3o
Aceh1lm,Tue Nov 29 01:11:39 +0000 2016,,0,0,"@gaybonez love the ""Not Hispanic or Latino"" category. https://t.co/Sd3IjXhLH3"
AmRkoony,Tue Nov 29 01:11:39 +0000 2016,,0,0,"أعوذ بكلمات الله التامات من شر ما خلق
♻️ https://t.co/Qk4VVLInep"
halofullcircle,Tue Nov 29 01:11:39 +0000 2016,nyc ,0,0,@ABC SMH CAN WE HAVE THE VIDEO FEED TO THIS https://t.co/K3WoBzC1gM
og_nailah,Tue Nov 29 01:11:40 +0000 2016,,0,0,"This nigga talking about how he care for his girlfriend, HOW NIGGA😭😂 YOU JUS KISSED ANOTHER FEMALE?????? #LHHNY"
TGuttaExit21,Tue Nov 29 01:11:39 +0000 2016,Starting My Own Trends,0,0,Exactly talking bout I'm not gay but I'll be gay for Snoop ol opportunist bitch https://t.co/nzwCSUwAvz
myasnikovailima,Tue Nov 29 01:11:39 +0000 2016,,0,0,hispanic phone sex https://t.co/MIxOolDkAG
evapereeez,Tue Nov 29 01:11:39 +0000 2016,forbbiden love ,0,0,"Shopped at a store on Black Friday that had everything 40% off... today, cyber Monday..... whole store... 50% off now... pretty pissed off"
ShariJoel,Tue Nov 29 01:11:40 +0000 2016,"Texas, USA",0,0,RT @SeamusOTwomey: Confirmed. #OhioState attacker was a Muslim not a gun. #MuslimControl not #GunControl https://t.co/D1dJ2D7OrC
kuvnyin,Tue Nov 29 01:11:40 +0000 2016,"Atlanta, GA",0,0,RT @KanaeVu: These hoes leave their children just to be fake gay for Tv? #LHHNY
jrhamby57,Tue Nov 29 01:11:39 +0000 2016,,0,0,Check out Newport News Pants Genuine Black  Leather  Sz 8 Lined  Motorcycle  Riding Ladies https://t.co/YzqIA0DeJu @eBay
EaglesQ120,Tue Nov 29 01:11:40 +0000 2016,"Philadelphia, PA",0,0,"RT @NotShaunKing_: Tonight on Monday Night Football, Aaron Rodgers &amp; Carson Wentz compete to see who has the most white privilege!!!!"
philiper_,Tue Nov 29 01:11:40 +0000 2016,"Rio Pomba, Brasil",0,0,@mmteixeira_ kkk nem sou
revasana,Tue Nov 29 01:11:40 +0000 2016,ATL,0,0,RT @Kiriende: Some white Cubans sound like plantation owners after the civil war. The plight of the Negro is not part of the moral equation.
Fas99Vip,Tue Nov 29 01:11:40 +0000 2016,"الطائف, مكة المكرمة",0,0,"سبحان الله وبحمده عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته
♻️ https://t.co/7NzKYy3pVx"
justpambudi,Tue Nov 29 01:11:40 +0000 2016,Masih Mencintai NKRI ,0,0,RT @PcintaAnakYatim: Rasulullah SAW bersabda: Sesungguhnya kezaliman itu akan mendatangkan kegelapan-kegelapan pada hari kiamat kelak. (HR…
AwesomeHealthA,Tue Nov 29 01:11:39 +0000 2016,,0,0,XXtremeBoost 60 Male Enhancement Pills To Increase Length Girth Sex Drive - - - https://t.co/0ufHan1iRY https://t.co/C7lLOcf9JW
afashola_,Tue Nov 29 01:11:40 +0000 2016,,0,0,#WestWorld https://t.co/yaCvMmC2u0
Jboigreen,Tue Nov 29 01:11:40 +0000 2016,"Pigeon Forge, TN",0,0,"RT @AppleMusic: Black Friday is now #REDFRIDAY. New 🔥 from @YG!
https://t.co/o28c3Kvpi1 https://t.co/EHv5CG4Vxv"
DrGMLaTulippe,Tue Nov 29 01:11:40 +0000 2016,"Los Angeles, CA",0,0,"@mikelarkin44 But again...framing that as, ""Is this cop really a hero,"" is just fucking gross. I didnt see anyone mention the cop was white."
Putarski,Tue Nov 29 01:11:40 +0000 2016,new york ,0,0,"RT @BreitbartNews: ""The celebrities in question almost uniformly threatened to move to white countries. Very white countries."" https://t.co…"
McKennaKoon,Tue Nov 29 01:11:40 +0000 2016,"Los Angeles, CA",0,0,RT @RWitherspoon: So excited to partner with @ATT and #DirecTVNow to bring @hellosunshine's female-driven content to their customers … 
malhayyan,Tue Nov 29 01:11:40 +0000 2016,kuwait ,0,0,"RT @rafredarrows: Goose provides red, white and blue with #Kuwait City's skyline in the background. #RedArrowsTour @RoyalAirForce https://t…"
Kami_bjs,Tue Nov 29 01:11:40 +0000 2016,NA PUTA QUE PARIU,0,0,@PT_Vieira12 kkk iii
jordanodom85,Tue Nov 29 01:11:40 +0000 2016,,0,0,#fee lesbian porn beautiful women posing nude https://t.co/xGKQ60srBc
ImRemyLaCroix,Tue Nov 29 01:11:40 +0000 2016,,0,0,"Full Movie: https://t.co/nKwopYPFJZ
Remy LaCroix - Two super cute skinny blonde lesbian teens https://t.co/MXefXYVH1O"
thbsports,Tue Nov 29 01:11:40 +0000 2016,"Anderson, IN",0,0,RT @Mikeb1961sports: Half Liberty Christian girls lead Tri 27-15 @thbsports
SusanCarmona1,Tue Nov 29 01:11:40 +0000 2016,,0,0,Check out the #sweep - Black Friday $1K Shopping Spree https://t.co/PoRp8uHjIG
angelataboo,Tue Nov 29 01:11:40 +0000 2016,Ohio,0,0,RT @brandongroeny: The Democrats are already giving away free college to Muslim refugees when our own people are drowning in student debt.…
z__alz,Tue Nov 29 01:11:40 +0000 2016,,0,0,"أعوذ بكلمات الله التامات من شر ما خلق
♻️ https://t.co/1by8938HjM"
GayMen2Date,Tue Nov 29 01:11:40 +0000 2016,,0,0,"Romantic #Gay Marriage"" https://t.co/Pudbc0hE75"
JaynePenelope,Tue Nov 29 01:11:40 +0000 2016,Basement of The Kremlin ,0,0,"RT @jazzhandmcfeels: Forced to stay in Somalia?

America is racist.

Gets privilege of life in America, commits same 3rd world violence… "
BeefandMeat,Tue Nov 29 01:11:40 +0000 2016,"Milano, Lombardia",0,0,#bear #gaybear #muscle #muscledad #daddies #chubby #gay #sexy https://t.co/7vcF5aH42Y
OGeeiarBear,Tue Nov 29 01:11:40 +0000 2016,San Bernardino Cail,0,0,RT @blend: Last chance to hear about #CyberMonday deals through our Black Friday Genie!! He'll self-destruct when all the TVs… 
Knob_ish,Tue Nov 29 01:11:40 +0000 2016,,0,0,"RT @sweetandsimple6: Black bra, white tank top...cuz that's how I roll 😏

*all white bras are dirty 😂"
gyogyotennte,Tue Nov 29 01:11:40 +0000 2016,,0,0,RT @15kzk: White RascalsのROCKYという男 https://t.co/vR3rcDlEWr
ControlAltD,Tue Nov 29 01:11:40 +0000 2016,"New York, USA",0,0,"I liked a @YouTube video from @imsuda https://t.co/gXMGGEflEW Black Ops 3 - Im Suda Q&amp;A (Freestyle, Horror Game, T-Shirts)"
SociallyMissy,Tue Nov 29 01:11:40 +0000 2016,"Farragut, TN",0,0,RT @TIME: White nationalist Richard Spencer will speak at Texas A&amp;M https://t.co/1rZB8lTkbE
HotBoy_JayJay,Tue Nov 29 01:11:40 +0000 2016,East Side Of Polk County,0,0,RT @JocBankedUp: Ight💸 https://t.co/yEtSZWsG8t
normanizados,Tue Nov 29 01:11:40 +0000 2016,edualda e maleano sz,0,0,@defencejaureg scr estamos mt gay
1984to1776,Tue Nov 29 01:11:40 +0000 2016,NYC USA,0,0,RT @AJBreturns: This Ohio State University stabbing isn't the first mass stabbing by a Somali in Columbus this year. Remember this? https:/…
glambertal,Tue Nov 29 01:11:40 +0000 2016,Canada,0,0,@googledegreeguy “There can be no discrimination against gays. I’m against gay marriage.”
anafreitassss,Tue Nov 29 01:11:40 +0000 2016,"Goiânia, Brasil",0,0,@_maica0 @Thaymartinnns eu não kkk
TitusONeilWWE,Tue Nov 29 01:11:41 +0000 2016,"Tampa, Fla.",0,0,RT @WWE: @NASCAR Drivers @Blaney @BubbaWallace race into Monday Night #Raw and snap a photo with @TitusONeilWWE! https://t.co/PH4iSwcVu7
GoodHealthIte,Tue Nov 29 01:11:40 +0000 2016,,0,0,XXtremeBoost 60 Male Enhancement Pills To Increase Length Girth Sex Drive - - - https://t.co/vgY4bcs3MS https://t.co/T9xobgoo5z
oh_wow_nessa,Tue Nov 29 01:11:41 +0000 2016,U.S of NY,0,0,This is dope 💯 https://t.co/nzN2T0BOTu
suco__de_fruta,Tue Nov 29 01:11:41 +0000 2016,"São José, Brasil",0,0,RT @josafasouzaa: Porra passei o final de semana inteiro bêbado vsf kkk
mohmad5454,Tue Nov 29 01:11:41 +0000 2016,اللهم واسكنهم الفردوس الاعلى,0,0,"سبحان الله وبحمده عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته
♻️ https://t.co/7c5XSF8P3R"
kalllyynka,Tue Nov 29 01:11:41 +0000 2016,,0,0,"@b1tous_  pessoa quando ama a casa nova kkk , então já sabe né"
nimrodpozner,Tue Nov 29 01:11:41 +0000 2016,"Montana, USA",0,0,RT @HouseCracka: The White House Press is the biggest joke. They are campaign operatives for the Democrats. Ban them all. @transition2017 @…
Rhode_97,Tue Nov 29 01:11:41 +0000 2016,,0,0,"RT @ChrisOflyng: I want male birth control.
MAKE IT HAPPEN SCIENTISTS!
FOR EQUALITY!!! 
I also want a jet pack. You can work on that too. I…"
HC_Zedart,Tue Nov 29 01:11:41 +0000 2016,Lancashire,0,0,.@QueenJenbo Hm well this is the guy who thought Robert Black just wasn't the type to have girlfriends! Safe 2 say his perception isn't 100%
kaylalalag,Tue Nov 29 01:11:41 +0000 2016,,0,0,I really though Asian squatting was simple for everyone until I saw sydney attempt it..
BabyGirlHarlow,Tue Nov 29 01:11:41 +0000 2016,,0,0,"RT @BluegillRises: Somali Muslim ""refugees"" in America (people who should NEVER have been brought to our country) prefer to live under… "
wesleydmartin,Tue Nov 29 01:11:40 +0000 2016,Midwest boy,0,0,"RT @FrankLuntz: Yes, police officers who save people from being killed are considered heroes.

Because they are heroes.… "
andrewdamitio,Tue Nov 29 01:11:41 +0000 2016,"Corvallis, OR",0,0,"RT @b_schaffner: Patterns of white voting based on education over past few decades are striking. First, separation in 2000, then ext… "
flIpaCm7_7,Tue Nov 29 01:11:41 +0000 2016,وقف للوالدين ,0,0,"أعوذ بكلمات الله التامات من شر ما خلق
♻️ https://t.co/jQvMHSiwdl"
kelvosss,Tue Nov 29 01:11:41 +0000 2016,Distrito Federal,0,0,@ferlips quando o bicho sobe a tristeza passa kkk
kmadsouri,Tue Nov 29 01:11:41 +0000 2016,"Amarillo, TX",0,0,"what u mean, ""choice""? bye https://t.co/uwwOBExyGn"
fairlyautomxtic,Tue Nov 29 01:11:41 +0000 2016,fairly local ;; semi automatic,0,0,RT @vesscll: THEY ARE SO GAY IM LIVING  https://t.co/3ZdR3kjAdn
AsiaWasiaa,Tue Nov 29 01:11:41 +0000 2016,instagram: @asia.Wasiaa,0,0,I rather not talk about the lesbian lifestyle with someone who's not a lesbian because you'll NEVER GET IT!
